decision_id,image_id,class_id,attribute_id,target,stage,selection_method,selection_k,metric_scale,effect
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,projector.output,logit_concept,32,correct_answer_margin,0.7473958333333334
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,projector.output,logit_concept,32,raw_yes_minus_no,0.7473958333333334
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.036458333333333336
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.036458333333333336
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.07291666666666667
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.07291666666666667
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.359375
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.359375
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,projector.output,vision_cls_attention,64,correct_answer_margin,1.2630208333333333
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,1.2630208333333333
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,vision.late,logit_concept,32,correct_answer_margin,0.7447916666666666
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,vision.late,logit_concept,32,raw_yes_minus_no,0.7447916666666666
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.026041666666666664
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.026041666666666664
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.057291666666666664
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.057291666666666664
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.421875
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.421875
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,vision.late,vision_cls_attention,64,correct_answer_margin,1.1796875
11375::312::cub_attribute_yes_no_v1,11375,194,312,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,1.1796875
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,projector.output,logit_concept,32,correct_answer_margin,-0.0546875
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,projector.output,logit_concept,32,raw_yes_minus_no,0.0546875
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.0859375
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.0859375
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,projector.output,vision_cls_attention,16,correct_answer_margin,0.036458333333333336
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.036458333333333336
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,projector.output,vision_cls_attention,32,correct_answer_margin,-0.010416666666666668
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.010416666666666668
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,projector.output,vision_cls_attention,64,correct_answer_margin,0.1015625
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.1015625
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,vision.late,logit_concept,32,correct_answer_margin,-0.05989583333333333
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,vision.late,logit_concept,32,raw_yes_minus_no,0.05989583333333333
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.09114583333333333
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.09114583333333333
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.0390625
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.0390625
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.005208333333333334
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.005208333333333334
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,vision.late,vision_cls_attention,64,correct_answer_margin,0.11458333333333334
11375::7::cub_attribute_yes_no_v1,11375,194,7,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.11458333333333334
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,projector.output,logit_concept,32,correct_answer_margin,-0.020833333333333332
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,projector.output,logit_concept,32,raw_yes_minus_no,0.020833333333333332
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.06510416666666667
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.06510416666666667
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,projector.output,vision_cls_attention,16,correct_answer_margin,0.12760416666666666
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.12760416666666666
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,projector.output,vision_cls_attention,32,correct_answer_margin,0.19270833333333334
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.19270833333333334
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,projector.output,vision_cls_attention,64,correct_answer_margin,0.21614583333333331
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.21614583333333331
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,vision.late,logit_concept,32,correct_answer_margin,-0.0234375
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,vision.late,logit_concept,32,raw_yes_minus_no,0.0234375
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.07552083333333333
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.07552083333333333
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.13020833333333334
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.13020833333333334
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.2265625
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.2265625
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,vision.late,vision_cls_attention,64,correct_answer_margin,0.26041666666666663
11375::8::cub_attribute_yes_no_v1,11375,194,8,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.26041666666666663
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,projector.output,logit_concept,32,correct_answer_margin,-0.07291666666666666
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.07291666666666666
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.044270833333333336
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.044270833333333336
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.059895833333333336
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.059895833333333336
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.4192708333333333
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.4192708333333333
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.5338541666666666
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.5338541666666666
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,vision.late,logit_concept,32,correct_answer_margin,-0.07291666666666666
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.07291666666666666
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.03125
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.03125
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,vision.late,vision_cls_attention,16,correct_answer_margin,0.0625
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.0625
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.3932291666666667
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.3932291666666667
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,vision.late,vision_cls_attention,64,correct_answer_margin,0.4635416666666667
11387::100::cub_attribute_yes_no_v1,11387,194,100,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.4635416666666667
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,projector.output,logit_concept,32,correct_answer_margin,-0.12239583333333334
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,projector.output,logit_concept,32,raw_yes_minus_no,0.12239583333333334
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.0078125
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.0078125
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,projector.output,vision_cls_attention,16,correct_answer_margin,0.15885416666666666
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.15885416666666666
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,projector.output,vision_cls_attention,32,correct_answer_margin,0.3723958333333333
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.3723958333333333
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,projector.output,vision_cls_attention,64,correct_answer_margin,0.5598958333333334
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.5598958333333334
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,vision.late,logit_concept,32,correct_answer_margin,-0.109375
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,vision.late,logit_concept,32,raw_yes_minus_no,0.109375
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.0234375
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.0234375
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.19791666666666666
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.19791666666666666
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.4348958333333333
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.4348958333333333
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,vision.late,vision_cls_attention,64,correct_answer_margin,0.6041666666666666
11387::102::cub_attribute_yes_no_v1,11387,194,102,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.6041666666666666
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,projector.output,logit_concept,32,correct_answer_margin,0.1875
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,projector.output,logit_concept,32,raw_yes_minus_no,-0.1875
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,projector.output,vision_cls_attention,8,correct_answer_margin,-0.06770833333333333
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.06770833333333333
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,projector.output,vision_cls_attention,16,correct_answer_margin,-0.20052083333333334
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.20052083333333334
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,projector.output,vision_cls_attention,32,correct_answer_margin,-0.8489583333333334
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.8489583333333334
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,projector.output,vision_cls_attention,64,correct_answer_margin,-1.1901041666666667
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,1.1901041666666667
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,vision.late,logit_concept,32,correct_answer_margin,0.16927083333333331
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,vision.late,logit_concept,32,raw_yes_minus_no,-0.16927083333333331
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,vision.late,vision_cls_attention,8,correct_answer_margin,-0.057291666666666664
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.057291666666666664
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,vision.late,vision_cls_attention,16,correct_answer_margin,-0.19270833333333334
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.19270833333333334
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,vision.late,vision_cls_attention,32,correct_answer_margin,-0.734375
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.734375
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,vision.late,vision_cls_attention,64,correct_answer_margin,-0.8619791666666666
11387::104::cub_attribute_yes_no_v1,11387,194,104,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.8619791666666666
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,projector.output,logit_concept,32,correct_answer_margin,-0.17447916666666666
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,projector.output,logit_concept,32,raw_yes_minus_no,0.17447916666666666
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.0859375
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.0859375
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,projector.output,vision_cls_attention,16,correct_answer_margin,0.15104166666666666
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.15104166666666666
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,projector.output,vision_cls_attention,32,correct_answer_margin,0.03125
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.03125
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,projector.output,vision_cls_attention,64,correct_answer_margin,-0.23958333333333334
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.23958333333333334
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,vision.late,logit_concept,32,correct_answer_margin,-0.171875
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,vision.late,logit_concept,32,raw_yes_minus_no,0.171875
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.09375
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.09375
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.15104166666666666
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.15104166666666666
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.0546875
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.0546875
11387::107::cub_attribute_yes_no_v1,11387,194,107,0,vision.late,vision_cls_attention,64,correct_answer_margin,-0.16666666666666666
