decision_id,image_id,class_id,attribute_id,target,stage,selection_k,metric_scale,left_selector,right_selector,effect
11440::118::cub_attribute_yes_no_v1,11440,195,118,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.24479166666666666
11440::118::cub_attribute_yes_no_v1,11440,195,118,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.24479166666666666
11440::118::cub_attribute_yes_no_v1,11440,195,118,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.20052083333333334
11440::118::cub_attribute_yes_no_v1,11440,195,118,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.20052083333333334
11440::120::cub_attribute_yes_no_v1,11440,195,120,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.07552083333333333
11440::120::cub_attribute_yes_no_v1,11440,195,120,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.07552083333333333
11440::120::cub_attribute_yes_no_v1,11440,195,120,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.078125
11440::120::cub_attribute_yes_no_v1,11440,195,120,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.078125
11440::295::cub_attribute_yes_no_v1,11440,195,295,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.40625
11440::295::cub_attribute_yes_no_v1,11440,195,295,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.40625
11440::295::cub_attribute_yes_no_v1,11440,195,295,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.4427083333333333
11440::295::cub_attribute_yes_no_v1,11440,195,295,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.4427083333333333
11440::309::cub_attribute_yes_no_v1,11440,195,309,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.234375
11440::309::cub_attribute_yes_no_v1,11440,195,309,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.234375
11440::309::cub_attribute_yes_no_v1,11440,195,309,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.234375
11440::309::cub_attribute_yes_no_v1,11440,195,309,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.234375
11440::311::cub_attribute_yes_no_v1,11440,195,311,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.04427083333333334
11440::311::cub_attribute_yes_no_v1,11440,195,311,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.04427083333333334
11440::311::cub_attribute_yes_no_v1,11440,195,311,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.005208333333333336
11440::311::cub_attribute_yes_no_v1,11440,195,311,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.005208333333333336
11440::7::cub_attribute_yes_no_v1,11440,195,7,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.1171875
11440::7::cub_attribute_yes_no_v1,11440,195,7,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.1171875
11440::7::cub_attribute_yes_no_v1,11440,195,7,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.013020833333333343
11440::7::cub_attribute_yes_no_v1,11440,195,7,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.013020833333333343
11440::8::cub_attribute_yes_no_v1,11440,195,8,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.22135416666666669
11440::8::cub_attribute_yes_no_v1,11440,195,8,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.22135416666666669
11440::8::cub_attribute_yes_no_v1,11440,195,8,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.04687500000000001
11440::8::cub_attribute_yes_no_v1,11440,195,8,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.04687500000000001
11443::101::cub_attribute_yes_no_v1,11443,195,101,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,1.1328125
11443::101::cub_attribute_yes_no_v1,11443,195,101,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.1328125
11443::101::cub_attribute_yes_no_v1,11443,195,101,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,1.21875
11443::101::cub_attribute_yes_no_v1,11443,195,101,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.21875
11443::104::cub_attribute_yes_no_v1,11443,195,104,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.3359375
11443::104::cub_attribute_yes_no_v1,11443,195,104,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.3359375
11443::104::cub_attribute_yes_no_v1,11443,195,104,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-1.4505208333333335
11443::104::cub_attribute_yes_no_v1,11443,195,104,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,1.4505208333333335
11443::105::cub_attribute_yes_no_v1,11443,195,105,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.828125
11443::105::cub_attribute_yes_no_v1,11443,195,105,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.828125
11443::105::cub_attribute_yes_no_v1,11443,195,105,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.8671875
11443::105::cub_attribute_yes_no_v1,11443,195,105,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.8671875
11443::107::cub_attribute_yes_no_v1,11443,195,107,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.7578125
11443::107::cub_attribute_yes_no_v1,11443,195,107,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.7578125
11443::107::cub_attribute_yes_no_v1,11443,195,107,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.6744791666666666
11443::107::cub_attribute_yes_no_v1,11443,195,107,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.6744791666666666
11443::111::cub_attribute_yes_no_v1,11443,195,111,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.41145833333333337
11443::111::cub_attribute_yes_no_v1,11443,195,111,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.41145833333333337
11443::111::cub_attribute_yes_no_v1,11443,195,111,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.28124999999999994
11443::111::cub_attribute_yes_no_v1,11443,195,111,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.28124999999999994
11443::117::cub_attribute_yes_no_v1,11443,195,117,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.07552083333333334
11443::117::cub_attribute_yes_no_v1,11443,195,117,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.07552083333333334
11443::117::cub_attribute_yes_no_v1,11443,195,117,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.0078125
11443::117::cub_attribute_yes_no_v1,11443,195,117,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.0078125
11443::120::cub_attribute_yes_no_v1,11443,195,120,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.6067708333333333
11443::120::cub_attribute_yes_no_v1,11443,195,120,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.6067708333333333
11443::120::cub_attribute_yes_no_v1,11443,195,120,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.5963541666666666
11443::120::cub_attribute_yes_no_v1,11443,195,120,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5963541666666666
11443::294::cub_attribute_yes_no_v1,11443,195,294,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.7421875
11443::294::cub_attribute_yes_no_v1,11443,195,294,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.7421875
11443::294::cub_attribute_yes_no_v1,11443,195,294,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.7317708333333333
11443::294::cub_attribute_yes_no_v1,11443,195,294,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.7317708333333333
11443::295::cub_attribute_yes_no_v1,11443,195,295,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.8854166666666666
11443::295::cub_attribute_yes_no_v1,11443,195,295,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.8854166666666666
11443::295::cub_attribute_yes_no_v1,11443,195,295,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.8828125
11443::295::cub_attribute_yes_no_v1,11443,195,295,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.8828125
11443::309::cub_attribute_yes_no_v1,11443,195,309,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.12239583333333333
11443::309::cub_attribute_yes_no_v1,11443,195,309,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.12239583333333333
11443::309::cub_attribute_yes_no_v1,11443,195,309,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.125
11443::309::cub_attribute_yes_no_v1,11443,195,309,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.125
11443::311::cub_attribute_yes_no_v1,11443,195,311,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5729166666666666
11443::311::cub_attribute_yes_no_v1,11443,195,311,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5729166666666666
11443::311::cub_attribute_yes_no_v1,11443,195,311,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.5416666666666666
11443::311::cub_attribute_yes_no_v1,11443,195,311,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.5416666666666666
11443::96::cub_attribute_yes_no_v1,11443,195,96,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.6015625
11443::96::cub_attribute_yes_no_v1,11443,195,96,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.6015625
11443::96::cub_attribute_yes_no_v1,11443,195,96,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.6848958333333334
11443::96::cub_attribute_yes_no_v1,11443,195,96,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.6848958333333334
11473::100::cub_attribute_yes_no_v1,11473,195,100,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.14322916666666669
11473::100::cub_attribute_yes_no_v1,11473,195,100,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.14322916666666669
11473::100::cub_attribute_yes_no_v1,11473,195,100,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.16666666666666666
11473::100::cub_attribute_yes_no_v1,11473,195,100,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.16666666666666666
11473::102::cub_attribute_yes_no_v1,11473,195,102,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.1875
11473::102::cub_attribute_yes_no_v1,11473,195,102,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.1875
11473::102::cub_attribute_yes_no_v1,11473,195,102,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.20833333333333331
11473::102::cub_attribute_yes_no_v1,11473,195,102,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.20833333333333331
11473::111::cub_attribute_yes_no_v1,11473,195,111,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.0026041666666666713
11473::111::cub_attribute_yes_no_v1,11473,195,111,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.0026041666666666713
11473::111::cub_attribute_yes_no_v1,11473,195,111,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.015625
11473::111::cub_attribute_yes_no_v1,11473,195,111,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.015625
11473::118::cub_attribute_yes_no_v1,11473,195,118,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.1328125
11473::118::cub_attribute_yes_no_v1,11473,195,118,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.1328125
11473::118::cub_attribute_yes_no_v1,11473,195,118,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.1328125
11473::118::cub_attribute_yes_no_v1,11473,195,118,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.1328125
11473::120::cub_attribute_yes_no_v1,11473,195,120,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.20052083333333331
11473::120::cub_attribute_yes_no_v1,11473,195,120,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.20052083333333331
11473::120::cub_attribute_yes_no_v1,11473,195,120,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.20052083333333331
11473::120::cub_attribute_yes_no_v1,11473,195,120,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.20052083333333331
11473::295::cub_attribute_yes_no_v1,11473,195,295,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.0390625
11473::295::cub_attribute_yes_no_v1,11473,195,295,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.0390625
11473::295::cub_attribute_yes_no_v1,11473,195,295,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.04166666666666666
11473::295::cub_attribute_yes_no_v1,11473,195,295,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.04166666666666666
11473::305::cub_attribute_yes_no_v1,11473,195,305,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.203125
11473::305::cub_attribute_yes_no_v1,11473,195,305,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.203125
11473::305::cub_attribute_yes_no_v1,11473,195,305,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.18489583333333334
11473::305::cub_attribute_yes_no_v1,11473,195,305,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.18489583333333334
11473::306::cub_attribute_yes_no_v1,11473,195,306,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.07552083333333333
11473::306::cub_attribute_yes_no_v1,11473,195,306,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.07552083333333333
11473::306::cub_attribute_yes_no_v1,11473,195,306,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.0703125
11473::306::cub_attribute_yes_no_v1,11473,195,306,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.0703125
11473::308::cub_attribute_yes_no_v1,11473,195,308,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.06510416666666666
11473::308::cub_attribute_yes_no_v1,11473,195,308,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.06510416666666666
11473::308::cub_attribute_yes_no_v1,11473,195,308,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.04427083333333334
11473::308::cub_attribute_yes_no_v1,11473,195,308,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,0.04427083333333334
11473::309::cub_attribute_yes_no_v1,11473,195,309,0,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.21875
11473::309::cub_attribute_yes_no_v1,11473,195,309,0,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.21875
11473::309::cub_attribute_yes_no_v1,11473,195,309,0,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,0.203125
11473::309::cub_attribute_yes_no_v1,11473,195,309,0,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.203125
11473::311::cub_attribute_yes_no_v1,11473,195,311,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.23697916666666666
11473::311::cub_attribute_yes_no_v1,11473,195,311,1,vision.late,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.23697916666666666
11473::311::cub_attribute_yes_no_v1,11473,195,311,1,projector.output,32,correct_answer_margin,vision_cls_attention,logit_concept,-0.34114583333333337
11473::311::cub_attribute_yes_no_v1,11473,195,311,1,projector.output,32,raw_yes_minus_no,vision_cls_attention,logit_concept,-0.34114583333333337
11485::100::cub_attribute_yes_no_v1,11485,195,100,1,vision.late,32,correct_answer_margin,vision_cls_attention,logit_concept,0.21614583333333331
